	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7857	0.8462	0.8148	0.6875	32.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY	0.6667	0.4	0.5	0.3333	6.0
DRINKS#STYLE_OPTIONS	1.0	0.5	0.6667	0.5	4.0
FOOD#PRICES	0.8	0.4	0.5333	0.3636	11.0
FOOD#QUALITY	0.9012	0.869	0.8848	0.7935	92.0
FOOD#STYLE_OPTIONS	0.8333	0.7692	0.8	0.6667	15.0
LOCATION#GENERAL	1.0	0.6667	0.8	0.6667	3.0
RESTAURANT#GENERAL	0.7561	0.7561	0.7561	0.6078	51.0
RESTAURANT#MISCELLANEOUS	0.5	0.1	0.1667	0.0909	11.0
RESTAURANT#PRICES	0.6667	0.8889	0.7619	0.6154	13.0
SERVICE#GENERAL	0.9091	0.9091	0.9091	0.8333	48.0
Micro-AVG	0.8419	0.7849	0.8124	0.684	288.0
Macro-AVG	0.8182	0.6754	0.7161		288
