	precision	recall	f1	accuracy	support
POSITIVE	0.8704	0.746	0.8034	0.6714	140.0
NEUTRAL	0.75	0.5455	0.6316	0.4615	13.0
NEGATIVE	0.8025	0.6915	0.7429	0.5909	110.0
Micro-AVG	0.9492	0.8095	0.8738	0.7759	241.0
Macro-AVG	0.8076	0.661	0.726		241
