	precision	recall	f1	accuracy	support
POSITIVE	0.8303	0.7974	0.8135	0.6856	264.0
NEUTRAL	0.5238	0.7333	0.6111	0.44	25.0
NEGATIVE	0.6688	0.7721	0.7167	0.5585	188.0
Micro-AVG	0.75	0.7857	0.7674	0.6226	477.0
Macro-AVG	0.6743	0.7676	0.7138		477
