	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.9474	0.4186	0.5806	0.4091	44.0
DRINKS#PRICES	1.0	0.3333	0.5	0.3333	3.0
DRINKS#QUALITY	0.75	0.375	0.5	0.3333	9.0
DRINKS#STYLE_OPTIONS	1.0	0.6667	0.8	0.6667	6.0
FOOD#PRICES	0.7778	0.4375	0.56	0.3889	18.0
FOOD#QUALITY	0.8	0.5867	0.6769	0.5116	172.0
FOOD#STYLE_OPTIONS	0.5	0.0909	0.1538	0.0833	24.0
LOCATION#GENERAL	1.0	0.4	0.5714	0.4	5.0
RESTAURANT#GENERAL	0.6984	0.6286	0.6617	0.4944	89.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	17.0
RESTAURANT#PRICES	1.0	0.0714	0.1333	0.0714	14.0
SERVICE#GENERAL	0.7941	0.72	0.7552	0.6067	89.0
Micro-AVG	0.786	0.5221	0.6275	0.4571	490.0
Macro-AVG	0.7723	0.3941	0.4911		490
