	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.625	0.7143	0.6667	0.5	20.0
DRINKS#PRICES	0.0	0.0	0.0	0.0	4.0
DRINKS#QUALITY	0.0	0.0	0.0	0.0	4.0
DRINKS#STYLE_OPTIONS	0.5	0.3333	0.4	0.25	4.0
FOOD#PRICES	0.1429	0.2	0.1667	0.0909	11.0
FOOD#QUALITY	0.7143	0.625	0.6667	0.5	50.0
FOOD#STYLE_OPTIONS	0.125	0.1429	0.1333	0.0714	14.0
LOCATION#GENERAL	0.0	0.0	0.0	0.0	6.0
RESTAURANT#GENERAL	0.5	0.2857	0.3636	0.2222	27.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	10.0
RESTAURANT#PRICES	0.0	0.0	0.0	0.0	6.0
SERVICE#GENERAL	0.5714	0.5455	0.5581	0.3871	31.0
Micro-AVG	0.4956	0.4308	0.4609	0.2995	187.0
Macro-AVG	0.2649	0.2372	0.2463		187
