	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.775	0.7209	0.747	0.5962	52.0
DRINKS#PRICES	0.3333	0.6667	0.4444	0.2857	7.0
DRINKS#QUALITY	0.7143	0.625	0.6667	0.5	10.0
DRINKS#STYLE_OPTIONS	1.0	0.6667	0.8	0.6667	6.0
FOOD#PRICES	0.6111	0.6875	0.6471	0.4783	23.0
FOOD#QUALITY	0.8758	0.8933	0.8845	0.7929	169.0
FOOD#STYLE_OPTIONS	0.5714	0.5455	0.5581	0.3871	31.0
LOCATION#GENERAL	1.0	0.4	0.5714	0.4	5.0
RESTAURANT#GENERAL	0.8852	0.7714	0.8244	0.7013	77.0
RESTAURANT#MISCELLANEOUS	0.5556	0.2941	0.3846	0.2381	21.0
RESTAURANT#PRICES	0.8182	0.6429	0.72	0.5625	16.0
SERVICE#GENERAL	0.9242	0.8133	0.8652	0.7625	80.0
Micro-AVG	0.8291	0.7692	0.7981	0.664	497.0
Macro-AVG	0.7553	0.6439	0.6761		497
