	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8333	0.4651	0.597	0.4255	47.0
DRINKS#PRICES	1.0	0.3333	0.5	0.3333	3.0
DRINKS#QUALITY	0.75	0.375	0.5	0.3333	9.0
DRINKS#STYLE_OPTIONS	1.0	0.5	0.6667	0.5	6.0
FOOD#PRICES	1.0	0.25	0.4	0.25	16.0
FOOD#QUALITY	0.8929	0.5	0.641	0.4717	159.0
FOOD#STYLE_OPTIONS	1.0	0.0909	0.1667	0.0909	22.0
LOCATION#GENERAL	1.0	0.6	0.75	0.6	5.0
RESTAURANT#GENERAL	0.7821	0.8714	0.8243	0.7011	87.0
RESTAURANT#MISCELLANEOUS	0.5	0.0588	0.1053	0.0556	18.0
RESTAURANT#PRICES	0.6667	0.4286	0.5217	0.3529	17.0
SERVICE#GENERAL	0.8406	0.7733	0.8056	0.6744	86.0
Micro-AVG	0.8375	0.5524	0.6657	0.4989	475.0
Macro-AVG	0.8555	0.4372	0.5399		475
