	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.3529	0.4615	0.4	0.25	48.0
DRINKS#PRICES	0.1429	0.5	0.2222	0.125	8.0
DRINKS#QUALITY	0.5	0.4	0.4444	0.2857	7.0
DRINKS#STYLE_OPTIONS	0.6667	0.5	0.5714	0.4	5.0
FOOD#PRICES	0.0909	0.1	0.0952	0.05	20.0
FOOD#QUALITY	0.5368	0.6071	0.5698	0.3984	128.0
FOOD#STYLE_OPTIONS	0.0714	0.0769	0.0741	0.0385	26.0
LOCATION#GENERAL	0.0667	0.3333	0.1111	0.0588	17.0
RESTAURANT#GENERAL	0.3492	0.5366	0.4231	0.2683	82.0
RESTAURANT#MISCELLANEOUS	0.2	0.1	0.1333	0.0714	14.0
RESTAURANT#PRICES	0.25	0.2222	0.2353	0.1333	15.0
SERVICE#GENERAL	0.5532	0.5909	0.5714	0.4	65.0
Micro-AVG	0.3987	0.4861	0.4381	0.2805	435.0
Macro-AVG	0.3151	0.369	0.3209		435
