	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5	0.6538	0.5667	0.3953	43.0
DRINKS#PRICES	0.2857	1.0	0.4444	0.2857	7.0
DRINKS#QUALITY	0.5	0.4	0.4444	0.2857	7.0
DRINKS#STYLE_OPTIONS	0.6667	0.5	0.5714	0.4	5.0
FOOD#PRICES	0.4545	0.5	0.4762	0.3125	16.0
FOOD#QUALITY	0.7053	0.7976	0.7486	0.5982	112.0
FOOD#STYLE_OPTIONS	0.2857	0.3077	0.2963	0.1739	23.0
LOCATION#GENERAL	0.0667	0.3333	0.1111	0.0588	17.0
RESTAURANT#GENERAL	0.4603	0.7073	0.5577	0.3867	75.0
RESTAURANT#MISCELLANEOUS	0.2	0.1	0.1333	0.0714	14.0
RESTAURANT#PRICES	0.75	0.6667	0.7059	0.5455	11.0
SERVICE#GENERAL	0.6809	0.7273	0.7033	0.5424	59.0
Micro-AVG	0.549	0.6693	0.6032	0.4319	389.0
Macro-AVG	0.463	0.5578	0.4799		389
