	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5882	0.7692	0.6667	0.5	40.0
DRINKS#PRICES	0.2857	1.0	0.4444	0.2857	7.0
DRINKS#QUALITY	0.5	0.4	0.4444	0.2857	7.0
DRINKS#STYLE_OPTIONS	0.6667	0.5	0.5714	0.4	5.0
FOOD#PRICES	0.4545	0.5	0.4762	0.3125	16.0
FOOD#QUALITY	0.7474	0.8452	0.7933	0.6574	108.0
FOOD#STYLE_OPTIONS	0.2857	0.3077	0.2963	0.1739	23.0
LOCATION#GENERAL	0.1333	0.6667	0.2222	0.125	16.0
RESTAURANT#GENERAL	0.4603	0.7073	0.5577	0.3867	75.0
RESTAURANT#MISCELLANEOUS	0.2	0.1	0.1333	0.0714	14.0
RESTAURANT#PRICES	0.75	0.6667	0.7059	0.5455	11.0
SERVICE#GENERAL	0.7447	0.7955	0.7692	0.625	56.0
Micro-AVG	0.585	0.7131	0.6427	0.4735	378.0
Macro-AVG	0.4847	0.6049	0.5067		378
