	precision	recall	f1	accuracy	support
POSITIVE	0.7352	0.6907	0.7122	0.5531	763.0
NEUTRAL	0.3043	0.4773	0.3717	0.2283	92.0
NEGATIVE	0.6356	0.7353	0.6818	0.5172	290.0
Micro-AVG	0.6746	0.6903	0.6824	0.5179	1145.0
Macro-AVG	0.5584	0.6344	0.5886		1145
