	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.9429	0.7674	0.8461	0.7333	45.0
DRINKS#PRICES	0.6667	0.6667	0.6667	0.5	4.0
DRINKS#QUALITY	0.8333	0.625	0.7143	0.5556	9.0
DRINKS#STYLE_OPTIONS	1.0	0.6667	0.8	0.6667	6.0
FOOD#PRICES	0.8889	0.5	0.64	0.4706	17.0
FOOD#QUALITY	0.8615	0.7467	0.8	0.6667	168.0
FOOD#STYLE_OPTIONS	1.0	0.3182	0.4828	0.3182	22.0
LOCATION#GENERAL	1.0	0.4	0.5714	0.4	5.0
RESTAURANT#GENERAL	0.7761	0.7429	0.7591	0.6118	85.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	17.0
RESTAURANT#PRICES	1.0	0.2143	0.353	0.2143	14.0
SERVICE#GENERAL	0.9545	0.84	0.8936	0.8077	78.0
Micro-AVG	0.8765	0.6783	0.7648	0.6191	470.0
Macro-AVG	0.827	0.5407	0.6272		470
