	precision	recall	f1	accuracy	support
POSITIVE	0.0246	0.0258	0.0252	0.0128	392.0
NEUTRAL	0.0	0.0	0.0	0.0	38.0
NEGATIVE	0.0	0.0	0.0	0.0	265.0
Micro-AVG	0.0148	0.0138	0.0143	0.0072	695.0
Macro-AVG	0.0082	0.0086	0.0084		695
