	precision	recall	f1	accuracy	support
AMBIENCE	0.0789	0.25	0.12	0.0638	47.0
FOOD	0.381	0.7273	0.5	0.3333	96.0
GENERAL-IMPRESSION	0.1875	0.2857	0.2264	0.1277	47.0
PRICE	0.1579	0.375	0.2222	0.125	24.0
SERVICE	0.2963	0.5	0.3721	0.2286	70.0
Micro-AVG	0.2643	0.5128	0.3488	0.2113	284.0
Macro-AVG	0.2203	0.4276	0.2881		284
