	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.5	0.5	0.5	0.3333	6.0
AMBIENCE:NEUTRAL	0	0	0	0	0
AMBIENCE:POSITIVE	0.4	0.25	0.3077	0.1818	11.0
FOOD:NEGATIVE	0.5667	0.9444	0.7083	0.5484	31.0
FOOD:NEUTRAL	0.3333	0.3333	0.3333	0.2	5.0
FOOD:POSITIVE	0.7931	1.0	0.8846	0.7931	29.0
PRICE:NEGATIVE	1.0	0.1667	0.2858	0.1667	6.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
PRICE:POSITIVE	0.5	1.0	0.6667	0.5	2.0
GENERAL-IMPRESSION:NEGATIVE	0.5556	0.5556	0.5556	0.3846	13.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	1.0
GENERAL-IMPRESSION:POSITIVE	0.6154	0.7273	0.6667	0.5	16.0
SERVICE:NEGATIVE	0.75	0.6923	0.72	0.5625	16.0
SERVICE:NEUTRAL	0	0	0	0	0
SERVICE:POSITIVE	1.0	0.7368	0.8485	0.7368	19.0
Micro-AVG	0.6829	0.7179	0.7	0.5385	156.0
Macro-AVG	0.5343	0.5271	0.4985		156
