	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.675	0.7297	0.7013	0.54	50.0
DRINKS#PRICES	0.0	0.0	0.0	0.0	3.0
DRINKS#QUALITY	0.0	0.0	0.0	0.0	7.0
DRINKS#STYLE_OPTIONS	0.0	0.0	0.0	0.0	4.0
FOOD#PRICES	0.6667	0.1538	0.25	0.1429	14.0
FOOD#QUALITY	0.8226	0.9107	0.8644	0.7612	134.0
FOOD#STYLE_OPTIONS	1.0	0.1429	0.25	0.1429	21.0
LOCATION#GENERAL	0.0	0.0	0.0	0.0	4.0
RESTAURANT#GENERAL	0.84	0.6	0.7	0.5385	78.0
RESTAURANT#MISCELLANEOUS	1.0	0.1333	0.2353	0.1333	15.0
RESTAURANT#PRICES	0.5714	0.3333	0.4211	0.2667	15.0
SERVICE#GENERAL	0.9833	0.8676	0.9219	0.8551	69.0
Micro-AVG	0.8339	0.6585	0.7359	0.5821	414.0
Macro-AVG	0.5466	0.3226	0.362		414
