	precision	recall	f1	accuracy	support
AMBIENCE	0.2679	0.5556	0.3614	0.2206	68.0
FOOD	0.4162	0.7912	0.5455	0.375	192.0
GENERAL-IMPRESSION	0.1573	0.6829	0.2557	0.1466	191.0
PRICE	0.1724	0.3846	0.2381	0.1351	37.0
SERVICE	0.5417	0.661	0.5954	0.4239	92.0
Micro-AVG	0.313	0.6883	0.4303	0.2741	580.0
Macro-AVG	0.3111	0.6151	0.3992		580
