	precision	recall	f1	accuracy	support
POSITIVE	0.3796	0.7381	0.5013	0.3345	278.0
NEUTRAL	0.2727	0.5455	0.3636	0.2222	27.0
NEGATIVE	0.249	0.6383	0.3582	0.2182	275.0
Micro-AVG	0.4055	0.8918	0.5575	0.3865	533.0
Macro-AVG	0.3004	0.6406	0.4077		533
