	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7407	0.4878	0.5882	0.4167	48.0
DRINKS#PRICES	1.0	0.3333	0.5	0.3333	3.0
DRINKS#QUALITY	0.6667	0.75	0.7059	0.5455	11.0
DRINKS#STYLE_OPTIONS	0.3333	0.25	0.2857	0.1667	6.0
FOOD#PRICES	0.625	0.3846	0.4762	0.3125	16.0
FOOD#QUALITY	0.753	0.8562	0.8013	0.6684	187.0
FOOD#STYLE_OPTIONS	0.3235	0.4783	0.386	0.2391	46.0
LOCATION#GENERAL	0.1071	0.75	0.1875	0.1034	29.0
RESTAURANT#GENERAL	0.4793	0.8286	0.6073	0.4361	133.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	25.0
RESTAURANT#PRICES	0.3636	0.5714	0.4444	0.2857	28.0
SERVICE#GENERAL	0.7375	0.7763	0.7564	0.6082	97.0
Micro-AVG	0.5835	0.7122	0.6415	0.4722	629.0
Macro-AVG	0.5108	0.5389	0.4782		629
