	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8667	0.9286	0.8966	0.8125	16.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY	0.75	1.0	0.8571	0.75	4.0
DRINKS#STYLE_OPTIONS	0.5	0.3333	0.4	0.25	4.0
FOOD#PRICES	0.6667	0.4	0.5	0.3333	6.0
FOOD#QUALITY	0.7826	0.9	0.8372	0.72	50.0
FOOD#STYLE_OPTIONS	0.625	0.7143	0.6667	0.5	10.0
LOCATION#GENERAL	1.0	0.5	0.6667	0.5	2.0
RESTAURANT#GENERAL	0.9375	0.7143	0.8108	0.6818	22.0
RESTAURANT#MISCELLANEOUS	0.5	0.3333	0.4	0.25	8.0
RESTAURANT#PRICES	0.5	0.4	0.4444	0.2857	7.0
SERVICE#GENERAL	0.8	0.9091	0.8511	0.7407	27.0
Micro-AVG	0.7846	0.7846	0.7846	0.6456	158.0
Macro-AVG	0.744	0.6777	0.6942		158
