	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.4571	0.7442	0.5664	0.3951	81.0
DRINKS#PRICES	0.3	1.0	0.4615	0.3	10.0
DRINKS#QUALITY	0.5	0.375	0.4286	0.2727	11.0
DRINKS#STYLE_OPTIONS	0.8	0.6667	0.7273	0.5714	7.0
FOOD#PRICES	0.4	0.5	0.4444	0.2857	28.0
FOOD#QUALITY	0.8092	0.7067	0.7544	0.6057	175.0
FOOD#STYLE_OPTIONS	0.3889	0.3182	0.35	0.2121	33.0
LOCATION#GENERAL	0.1875	0.6	0.2857	0.1667	18.0
RESTAURANT#GENERAL	0.5789	0.6286	0.6027	0.4314	102.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	28.0
RESTAURANT#PRICES	0.6667	0.8571	0.75	0.6	20.0
SERVICE#GENERAL	0.8026	0.8133	0.8079	0.6778	90.0
Micro-AVG	0.6193	0.6597	0.6388	0.4693	603.0
Macro-AVG	0.4909	0.6008	0.5149		603
