	precision	recall	f1	accuracy	support
AMBIENCE	0.8261	0.7037	0.76	0.6129	31.0
FOOD	0.828	0.8462	0.837	0.7196	107.0
GENERAL-IMPRESSION	0.4286	0.9512	0.5909	0.4194	93.0
PRICE	0.9091	0.7692	0.8333	0.7143	14.0
SERVICE	1.0	0.678	0.8081	0.678	59.0
Micro-AVG	0.7171	0.8009	0.7566	0.6086	304.0
Macro-AVG	2.3951	2.369	2.2976		304
