	precision	recall	f1	accuracy	support
POSITIVE	0.5862	0.4146	0.4857	0.3208	106.0
NEUTRAL	0.2308	0.3333	0.2727	0.1579	19.0
NEGATIVE	0.4643	0.3333	0.3881	0.2407	54.0
Micro-AVG	0.5051	0.3846	0.4367	0.2793	179.0
Macro-AVG	0.4271	0.3604	0.3822		179
