	precision	recall	f1	accuracy	support
POSITIVE	0.8222	0.6727	0.74	0.5873	189.0
NEUTRAL	0.4444	0.3636	0.4	0.25	16.0
NEGATIVE	0.8125	0.6933	0.7482	0.5977	87.0
Micro-AVG	0.8029	0.6653	0.7277	0.5719	292.0
Macro-AVG	0.693	0.5765	0.6294		292
