	precision	recall	f1	accuracy	support
AMBIENCE	0.5309	0.7414	0.6187	0.4479	96.0
FOOD	0.8249	0.7122	0.7644	0.6186	236.0
GENERAL-IMPRESSION	0.6818	0.6667	0.6742	0.5085	118.0
PRICE	0.9	0.5143	0.6545	0.4865	37.0
SERVICE	0.9304	0.8168	0.8699	0.7698	139.0
Micro-AVG	0.7775	0.7206	0.748	0.5974	626.0
Macro-AVG	0.7736	0.6903	0.7163		626
