	precision	recall	f1	accuracy	support
POSITIVE	0.6222	0.5936	0.6076	0.4364	385.0
NEUTRAL	0.08	0.1176	0.0952	0.05	40.0
NEGATIVE	0.5041	0.4729	0.488	0.3228	189.0
Micro-AVG	0.5553	0.5385	0.5467	0.3762	614.0
Macro-AVG	0.4021	0.3947	0.3969		614
