	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.9167	0.6875	0.7857	0.6471	17.0
AMBIENCE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
AMBIENCE:POSITIVE	0.814	0.8333	0.8235	0.7	50.0
FOOD:NEGATIVE	0.9623	0.6892	0.8031	0.6711	76.0
FOOD:NEUTRAL	0.8462	0.7333	0.7857	0.6471	17.0
FOOD:POSITIVE	0.8182	0.9213	0.8667	0.7647	153.0
PRICE:NEGATIVE	0.8824	0.6818	0.7692	0.625	24.0
PRICE:NEUTRAL	1.0	1.0	1.0	1.0	2.0
PRICE:POSITIVE	0.8333	1.0	0.9091	0.8333	6.0
GENERAL-IMPRESSION:NEGATIVE	0.8529	0.7436	0.7945	0.6591	44.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	3.0
GENERAL-IMPRESSION:POSITIVE	0.898	0.9167	0.9072	0.8302	53.0
SERVICE:NEGATIVE	0.94	0.8246	0.8785	0.7833	60.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
SERVICE:POSITIVE	0.8961	0.9324	0.9139	0.8415	82.0
Micro-AVG	0.8745	0.8346	0.8541	0.7453	589.0
Macro-AVG	0.7773	0.7309	0.7491		589
