	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.396	0.8696	0.5442	0.3738	107.0
DRINKS#PRICES	0.3333	0.6667	0.4444	0.2857	7.0
DRINKS#QUALITY	0.2778	0.7143	0.4	0.25	20.0
DRINKS#STYLE_OPTIONS	0.6667	0.8571	0.75	0.6	10.0
FOOD#PRICES	0.48	0.8	0.6	0.4286	28.0
FOOD#QUALITY	0.6073	0.8926	0.7228	0.566	235.0
FOOD#STYLE_OPTIONS	0.3409	0.6	0.4348	0.2778	54.0
LOCATION#GENERAL	0.1818	0.4	0.25	0.1429	14.0
RESTAURANT#GENERAL	0.7051	0.7857	0.7432	0.5914	93.0
RESTAURANT#MISCELLANEOUS	0.6	0.3333	0.4286	0.2727	22.0
RESTAURANT#PRICES	0.6154	0.6154	0.6154	0.4444	18.0
SERVICE#GENERAL	0.5122	0.8873	0.6495	0.4809	131.0
Micro-AVG	0.5282	0.8089	0.639	0.4696	739.0
Macro-AVG	1.4291	2.1055	1.6457		739
