	precision	recall	f1	accuracy	support
POSITIVE	0.6205	0.348	0.4459	0.2869	359.0
NEUTRAL	0.7778	0.3182	0.4516	0.2917	24.0
NEGATIVE	0.4121	0.3606	0.3846	0.2381	315.0
Micro-AVG	0.8711	0.5913	0.7044	0.5437	572.0
Macro-AVG	0.6035	0.3423	0.4274		572
