	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8	0.9	0.8471	0.7347	49.0
DRINKS#PRICES	1.0	0.8	0.8889	0.8	5.0
DRINKS#QUALITY	1.0	0.75	0.8571	0.75	8.0
DRINKS#STYLE_OPTIONS	0.6667	0.4	0.5	0.3333	6.0
FOOD#PRICES	0.625	0.7143	0.6667	0.5	20.0
FOOD#QUALITY	0.8851	0.9225	0.9034	0.8239	159.0
FOOD#STYLE_OPTIONS	0.7	0.6364	0.6667	0.5	28.0
LOCATION#GENERAL	0.625	1.0	0.7692	0.625	8.0
RESTAURANT#GENERAL	0.8788	0.8169	0.8467	0.7342	79.0
RESTAURANT#MISCELLANEOUS	0.5	0.1875	0.2727	0.1579	19.0
RESTAURANT#PRICES	1.0	0.3846	0.5556	0.3846	13.0
SERVICE#GENERAL	0.92	0.92	0.92	0.8519	81.0
Micro-AVG	0.8532	0.8245	0.8386	0.7221	475.0
Macro-AVG	2.4001	2.1081	2.1735		475
