	precision	recall	f1	accuracy	support
AMBIENCE	0.4691	0.5938	0.5241	0.3551	107.0
FOOD	0.7595	0.5797	0.6575	0.4898	245.0
GENERAL-IMPRESSION	0.5368	0.8111	0.646	0.4771	153.0
PRICE	0.9231	0.4444	0.6	0.4286	28.0
SERVICE	0.9286	0.5821	0.7156	0.5571	140.0
Micro-AVG	0.6801	0.6149	0.6459	0.477	673.0
Macro-AVG	0.7234	0.6022	0.6286		673
