	precision	recall	f1	accuracy	support
POSITIVE	0.864	0.7633	0.8105	0.6814	317.0
NEUTRAL	0.375	0.3529	0.3636	0.2222	27.0
NEGATIVE	0.8393	0.7287	0.7801	0.6395	147.0
Micro-AVG	0.836	0.7366	0.7831	0.6436	491.0
Macro-AVG	0.6928	0.615	0.6514		491
