	precision	recall	f1	accuracy	support
POSITIVE	0.894	0.8547	0.8739	0.7761	326.0
NEUTRAL	0.9375	0.6818	0.7895	0.6522	23.0
NEGATIVE	0.7937	0.851	0.8213	0.6969	254.0
Micro-AVG	0.8525	0.846	0.8492	0.738	603.0
Macro-AVG	0.8751	0.7958	0.8282		603
