	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7209	0.8378	0.775	0.6327	49.0
DRINKS#PRICES	0.0	0.0	0.0	0.0	3.0
DRINKS#QUALITY	1.0	0.2857	0.4444	0.2857	7.0
DRINKS#STYLE_OPTIONS	0.0	0.0	0.0	0.0	4.0
FOOD#PRICES	0.75	0.6923	0.72	0.5625	16.0
FOOD#QUALITY	0.8547	0.8929	0.8734	0.7752	129.0
FOOD#STYLE_OPTIONS	1.0	0.0476	0.0909	0.0476	21.0
LOCATION#GENERAL	0.0	0.0	0.0	0.0	4.0
RESTAURANT#GENERAL	0.85	0.7286	0.7846	0.6456	79.0
RESTAURANT#MISCELLANEOUS	0.75	0.2	0.3158	0.1875	16.0
RESTAURANT#PRICES	1.0	0.4167	0.5882	0.4167	12.0
SERVICE#GENERAL	0.9508	0.8529	0.8992	0.8169	71.0
Micro-AVG	0.8525	0.7104	0.775	0.6326	411.0
Macro-AVG	0.6564	0.4129	0.4576		411
