	precision	recall	f1	accuracy	support
POSITIVE	0.6725	0.682	0.6772	0.5119	377.0
NEUTRAL	0.2917	0.3684	0.3256	0.1944	36.0
NEGATIVE	0.5169	0.4803	0.498	0.3315	184.0
Micro-AVG	0.6084	0.6084	0.6084	0.4372	597.0
Macro-AVG	0.4937	0.5102	0.5003		597
