	precision	recall	f1	accuracy	support
AMBIENCE	0.6892	0.9107	0.7846	0.6456	79.0
FOOD	0.7037	0.8636	0.7755	0.6333	270.0
GENERAL-IMPRESSION	0.3744	0.8539	0.5205	0.3519	216.0
PRICE	0.6154	0.8571	0.7164	0.5581	43.0
SERVICE	0.7319	0.8279	0.7769	0.6352	159.0
Micro-AVG	0.6069	0.858	0.7109	0.5515	767.0
Macro-AVG	1.8688	2.5879	2.1443		767
