	precision	recall	f1	accuracy	support
POSITIVE	0.2645	0.8022	0.3978	0.2483	866.0
NEUTRAL	0.0	0.0	0.0	0.0	14.0
NEGATIVE	0.2416	0.6752	0.3559	0.2164	365.0
Micro-AVG	0.2579	0.7368	0.3821	0.2361	1245.0
Macro-AVG	0.1687	0.4925	0.2512		1245
