	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.8	0.75	0.7742	0.6316	19.0
AMBIENCE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
AMBIENCE:POSITIVE	0.7255	0.881	0.7957	0.6607	56.0
FOOD:NEGATIVE	0.8	0.9189	0.8553	0.7473	91.0
FOOD:NEUTRAL	0.8889	0.5333	0.6667	0.5	16.0
FOOD:POSITIVE	0.8931	0.9213	0.907	0.8298	141.0
PRICE:NEGATIVE	0.8947	0.7727	0.8293	0.7083	24.0
PRICE:NEUTRAL	1.0	0.5	0.6667	0.5	2.0
PRICE:POSITIVE	0.8333	1.0	0.9091	0.8333	6.0
GENERAL-IMPRESSION:NEGATIVE	0.8649	0.8205	0.8421	0.7273	44.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	3.0
GENERAL-IMPRESSION:POSITIVE	0.898	0.9167	0.9072	0.8302	53.0
SERVICE:NEGATIVE	0.8772	0.8772	0.8772	0.7812	64.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
SERVICE:POSITIVE	0.8974	0.9459	0.9211	0.8537	82.0
Micro-AVG	0.8579	0.884	0.8708	0.7711	603.0
Macro-AVG	0.8249	0.7892	0.7968		603
