	precision	recall	f1	accuracy	support
POSITIVE	0.7036	0.7267	0.715	0.5564	798.0
NEUTRAL	0.2105	0.2727	0.2376	0.1348	89.0
NEGATIVE	0.565	0.6176	0.5902	0.4186	301.0
Micro-AVG	0.6389	0.6775	0.6576	0.4899	1188.0
Macro-AVG	0.493	0.539	0.5143		1188
