	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5769	0.5769	0.5769	0.4054	37.0
DRINKS#PRICES	0.6667	1.0	0.8	0.6667	3.0
DRINKS#QUALITY	1.0	0.8	0.8889	0.8	5.0
DRINKS#STYLE_OPTIONS	0.6667	0.5	0.5714	0.4	5.0
FOOD#PRICES	0.5714	0.4	0.4706	0.3077	13.0
FOOD#QUALITY	0.7976	0.7976	0.7976	0.6634	101.0
FOOD#STYLE_OPTIONS	0.3889	0.5385	0.4516	0.2917	24.0
LOCATION#GENERAL	0.3333	0.3333	0.3333	0.2	5.0
RESTAURANT#GENERAL	0.5957	0.6829	0.6364	0.4667	60.0
RESTAURANT#MISCELLANEOUS	0.6667	0.2	0.3077	0.1818	11.0
RESTAURANT#PRICES	0.6667	0.6667	0.6667	0.5	12.0
SERVICE#GENERAL	0.8182	0.8182	0.8182	0.6923	52.0
Micro-AVG	0.6932	0.6932	0.6932	0.5305	328.0
Macro-AVG	0.6457	0.6095	0.6099		328
