	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	1.0	0.3125	0.4762	0.3125	16.0
AMBIENCE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
AMBIENCE:POSITIVE	0.8824	0.8333	0.8571	0.75	40.0
FOOD:NEGATIVE	0.8043	0.6491	0.7184	0.5606	66.0
FOOD:NEUTRAL	1.0	0.2308	0.375	0.2308	13.0
FOOD:POSITIVE	0.9405	0.908	0.924	0.8587	92.0
PRICE:NEGATIVE	0.8462	0.5789	0.6875	0.5238	21.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	2.0
PRICE:POSITIVE	0.0	0.0	0.0	0.0	5.0
GENERAL-IMPRESSION:NEGATIVE	0.9688	0.7949	0.8732	0.775	40.0
GENERAL-IMPRESSION:NEUTRAL	0.0	0.0	0.0	0.0	3.0
GENERAL-IMPRESSION:POSITIVE	0.9722	0.7292	0.8333	0.7143	49.0
SERVICE:NEGATIVE	0.8846	0.8364	0.8598	0.7541	61.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
SERVICE:POSITIVE	0.9508	0.9206	0.9355	0.8788	66.0
Micro-AVG	0.9153	0.7528	0.8261	0.7038	476.0
Macro-AVG	0.6167	0.4529	0.5027		476
