	precision	recall	f1	accuracy	support
POSITIVE	0.7273	0.6829	0.7044	0.5437	103.0
NEUTRAL	1.0	0.2222	0.3636	0.2222	9.0
NEGATIVE	0.8571	0.7692	0.8108	0.6818	44.0
Micro-AVG	0.7719	0.6769	0.7213	0.5641	156.0
Macro-AVG	0.8615	0.5581	0.6263		156
