	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7143	0.5769	0.6383	0.4688	32.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY	1.0	0.8	0.8889	0.8	5.0
DRINKS#STYLE_OPTIONS	1.0	0.75	0.8571	0.75	4.0
FOOD#PRICES	0.75	0.6	0.6667	0.5	12.0
FOOD#QUALITY	0.9355	0.6905	0.7945	0.6591	88.0
FOOD#STYLE_OPTIONS	0.8333	0.3846	0.5263	0.3571	14.0
LOCATION#GENERAL	1.0	0.6667	0.8	0.6667	3.0
RESTAURANT#GENERAL	0.8333	0.7317	0.7792	0.6383	47.0
RESTAURANT#MISCELLANEOUS	0.8	0.4	0.5333	0.3636	11.0
RESTAURANT#PRICES	0.6667	0.4444	0.5333	0.3636	11.0
SERVICE#GENERAL	0.878	0.8182	0.8471	0.7347	49.0
Micro-AVG	0.8622	0.6733	0.7562	0.6079	278.0
Macro-AVG	0.8676	0.6552	0.7387		278
