	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5161	0.8	0.6275	0.4571	70.0
DRINKS#PRICES	0.5	0.6	0.5455	0.375	8.0
DRINKS#QUALITY	0.625	0.625	0.625	0.4545	11.0
DRINKS#STYLE_OPTIONS	0.5	0.6	0.5455	0.375	8.0
FOOD#PRICES	0.7778	0.5	0.6087	0.4375	16.0
FOOD#QUALITY	0.7643	0.8451	0.8027	0.6704	179.0
FOOD#STYLE_OPTIONS	0.3111	0.6364	0.4179	0.2642	53.0
LOCATION#GENERAL	0.1579	0.6	0.25	0.1429	21.0
RESTAURANT#GENERAL	0.3733	0.7887	0.5068	0.3394	165.0
RESTAURANT#MISCELLANEOUS	0.1429	0.0625	0.087	0.0455	22.0
RESTAURANT#PRICES	0.55	0.8462	0.6667	0.5	22.0
SERVICE#GENERAL	0.7097	0.88	0.7857	0.6471	102.0
Micro-AVG	0.5515	0.7716	0.6433	0.4742	677.0
Macro-AVG	0.494	0.6487	0.5391		677
