	precision	recall	f1	accuracy	support
AMBIENCE	0.8723	0.6949	0.7736	0.6308	65.0
FOOD	0.8737	0.7685	0.8177	0.6917	240.0
GENERAL-IMPRESSION	0.8919	0.7333	0.8049	0.6735	98.0
PRICE	0.76	0.6552	0.7037	0.5429	35.0
SERVICE	0.9444	0.7727	0.85	0.7391	138.0
Micro-AVG	0.8874	0.749	0.8124	0.684	576.0
Macro-AVG	0.8685	0.7249	0.79		576
