	precision	recall	f1	accuracy	support
POSITIVE	0.754	0.7973	0.775	0.6327	373.0
NEUTRAL	0.5385	0.6364	0.5833	0.4118	34.0
NEGATIVE	0.5727	0.6058	0.5888	0.4172	302.0
Micro-AVG	0.6726	0.7148	0.6931	0.5303	709.0
Macro-AVG	0.6217	0.6798	0.649		709
