	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5102	0.5814	0.5435	0.3731	67.0
DRINKS#PRICES	0.5	0.3333	0.4	0.25	4.0
DRINKS#QUALITY	0.6	0.375	0.4615	0.3	10.0
DRINKS#STYLE_OPTIONS	0.625	0.8333	0.7143	0.5556	9.0
FOOD#PRICES	0.7273	0.5	0.5926	0.4211	19.0
FOOD#QUALITY	0.7344	0.6267	0.6763	0.5109	184.0
FOOD#STYLE_OPTIONS	0.5	0.0909	0.1538	0.0833	24.0
LOCATION#GENERAL	0.6667	0.4	0.5	0.3333	6.0
RESTAURANT#GENERAL	0.679	0.7857	0.7285	0.5729	96.0
RESTAURANT#MISCELLANEOUS	1.0	0.0588	0.1111	0.0588	17.0
RESTAURANT#PRICES	0.25	0.0714	0.1111	0.0588	17.0
SERVICE#GENERAL	0.5938	0.76	0.6667	0.5	114.0
Micro-AVG	0.648	0.5921	0.6188	0.448	567.0
Macro-AVG	0.6155	0.4514	0.4716		567
