	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6757	0.6098	0.641	0.4717	53.0
DRINKS#PRICES	0.6667	0.6667	0.6667	0.5	4.0
DRINKS#QUALITY	0.5556	0.7143	0.625	0.4545	11.0
DRINKS#STYLE_OPTIONS	1.0	0.75	0.8571	0.75	4.0
FOOD#PRICES	0.8	0.4706	0.5926	0.4211	19.0
FOOD#QUALITY	0.7255	0.8409	0.7789	0.6379	174.0
FOOD#STYLE_OPTIONS	0.6667	0.381	0.4848	0.32	25.0
LOCATION#GENERAL	1.0	0.25	0.4	0.25	4.0
RESTAURANT#GENERAL	0.7424	0.7	0.7206	0.5632	87.0
RESTAURANT#MISCELLANEOUS	0.25	0.2667	0.2581	0.1481	27.0
RESTAURANT#PRICES	0.4444	0.3333	0.381	0.2353	17.0
SERVICE#GENERAL	0.9062	0.7945	0.8467	0.7342	79.0
Micro-AVG	0.7258	0.6967	0.711	0.5516	504.0
Macro-AVG	0.7028	0.5648	0.6044		504
