	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7568	0.6829	0.7179	0.56	50.0
DRINKS#PRICES	0.6667	0.6667	0.6667	0.5	4.0
DRINKS#QUALITY	0.5556	0.7143	0.625	0.4545	11.0
DRINKS#STYLE_OPTIONS	1.0	0.75	0.8571	0.75	4.0
FOOD#PRICES	0.8	0.4706	0.5926	0.4211	19.0
FOOD#QUALITY	0.7647	0.8864	0.8211	0.6964	168.0
FOOD#STYLE_OPTIONS	0.75	0.4286	0.5455	0.375	24.0
LOCATION#GENERAL	1.0	0.25	0.4	0.25	4.0
RESTAURANT#GENERAL	0.7879	0.7429	0.7647	0.619	84.0
RESTAURANT#MISCELLANEOUS	0.3125	0.3333	0.3226	0.1923	26.0
RESTAURANT#PRICES	0.5556	0.4167	0.4762	0.3125	16.0
SERVICE#GENERAL	0.9375	0.8219	0.8759	0.7792	77.0
Micro-AVG	0.7702	0.7393	0.7545	0.6057	487.0
Macro-AVG	2.2218	1.7911	1.9163		487
