	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5135	0.4634	0.4872	0.322	59.0
DRINKS#PRICES	0.3333	0.3333	0.3333	0.2	5.0
DRINKS#QUALITY	0.5556	0.7143	0.625	0.4545	11.0
DRINKS#STYLE_OPTIONS	0.6667	0.5	0.5714	0.4	5.0
FOOD#PRICES	0.7	0.4118	0.5185	0.35	20.0
FOOD#QUALITY	0.6013	0.697	0.6456	0.4767	193.0
FOOD#STYLE_OPTIONS	0.5	0.2857	0.3636	0.2222	27.0
LOCATION#GENERAL	1.0	0.25	0.4	0.25	4.0
RESTAURANT#GENERAL	0.697	0.6571	0.6765	0.5111	90.0
RESTAURANT#MISCELLANEOUS	0.25	0.2667	0.2581	0.1481	27.0
RESTAURANT#PRICES	0.3333	0.25	0.2857	0.1667	18.0
SERVICE#GENERAL	0.875	0.7671	0.8175	0.6914	81.0
Micro-AVG	0.6319	0.6065	0.6189	0.4481	540.0
Macro-AVG	0.5855	0.4664	0.4985		540
