	precision	recall	f1	accuracy	support
POSITIVE	0.7432	0.6707	0.7051	0.5446	101.0
NEUTRAL	0.4286	0.3333	0.375	0.2308	13.0
NEGATIVE	0.6579	0.641	0.6494	0.4808	52.0
Micro-AVG	0.6975	0.6385	0.6667	0.5	166.0
Macro-AVG	0.6099	0.5483	0.5765		166
