	precision	recall	f1	accuracy	support
POSITIVE	0.7549	0.6453	0.6958	0.5335	358.0
NEUTRAL	0.7826	0.8182	0.8	0.6667	27.0
NEGATIVE	0.6545	0.601	0.6266	0.4562	274.0
Micro-AVG	0.7152	0.635	0.6727	0.5068	659.0
Macro-AVG	0.7307	0.6882	0.7075		659
