	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.9474	0.9	0.9231	0.8571	42.0
DRINKS#PRICES	0.6667	0.4	0.5	0.3333	6.0
DRINKS#QUALITY	1.0	0.5	0.6667	0.5	8.0
DRINKS#STYLE_OPTIONS	0.6	0.6	0.6	0.4286	7.0
FOOD#PRICES	1.0	0.5	0.6667	0.5	14.0
FOOD#QUALITY	0.9474	0.7606	0.8437	0.7297	148.0
FOOD#STYLE_OPTIONS	0.3659	0.6818	0.4762	0.3125	48.0
LOCATION#GENERAL	0.4444	0.8	0.5714	0.4	10.0
RESTAURANT#GENERAL	0.7159	0.8873	0.7925	0.6562	96.0
RESTAURANT#MISCELLANEOUS	0.25	0.0625	0.1	0.0526	19.0
RESTAURANT#PRICES	0.625	0.7692	0.6897	0.5263	19.0
SERVICE#GENERAL	0.9444	0.9067	0.9252	0.8608	79.0
Micro-AVG	0.8005	0.7716	0.7858	0.6472	496.0
Macro-AVG	0.7089	0.6473	0.6463		496
