	precision	recall	f1	accuracy	support
POSITIVE	0.8192	0.75	0.7831	0.6435	345.0
NEUTRAL	0.8571	0.5455	0.6667	0.5	24.0
NEGATIVE	0.7363	0.6442	0.6872	0.5234	256.0
Micro-AVG	0.788	0.6996	0.7412	0.5888	625.0
Macro-AVG	0.8042	0.6466	0.7123		625
