	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7727	0.7727	0.7727	0.6296	54.0
DRINKS#PRICES	0.0	0.0	0.0	0.0	3.0
DRINKS#QUALITY	1.0	0.2222	0.3636	0.2222	9.0
DRINKS#STYLE_OPTIONS	1.0	0.3333	0.5	0.3333	6.0
FOOD#PRICES	0.5	0.0667	0.1176	0.0625	16.0
FOOD#QUALITY	0.8593	0.9062	0.8821	0.7891	147.0
FOOD#STYLE_OPTIONS	0.6875	0.4583	0.55	0.3793	29.0
LOCATION#GENERAL	1.0	0.6	0.75	0.6	5.0
RESTAURANT#GENERAL	0.562	0.9577	0.7083	0.5484	124.0
RESTAURANT#MISCELLANEOUS	0.2381	0.2941	0.2632	0.1515	33.0
RESTAURANT#PRICES	0.4138	0.8571	0.5581	0.3871	31.0
SERVICE#GENERAL	0.8571	0.8354	0.8462	0.7333	90.0
Micro-AVG	0.708	0.7711	0.7382	0.585	547.0
Macro-AVG	1.9726	1.5759	1.5779		547
