	precision	recall	f1	accuracy	support
POSITIVE	0.5761	0.6463	0.6092	0.438	121.0
NEUTRAL	0.1579	0.3333	0.2143	0.12	25.0
NEGATIVE	0.6667	0.6667	0.6667	0.5	52.0
Micro-AVG	0.5467	0.6308	0.5857	0.4141	198.0
Macro-AVG	0.4669	0.5488	0.4967		198
