	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.9167	0.6875	0.7857	0.6471	17.0
AMBIENCE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
AMBIENCE:POSITIVE	0.9143	0.7619	0.8312	0.7111	45.0
FOOD:NEGATIVE	0.8955	0.8108	0.8511	0.7407	81.0
FOOD:NEUTRAL	0.8333	1.0	0.9091	0.8333	18.0
FOOD:POSITIVE	0.9583	0.7244	0.8251	0.7023	131.0
PRICE:NEGATIVE	0.8824	0.6818	0.7692	0.625	24.0
PRICE:NEUTRAL	1.0	1.0	1.0	1.0	2.0
PRICE:POSITIVE	1.0	1.0	1.0	1.0	5.0
GENERAL-IMPRESSION:NEGATIVE	0.8611	0.7949	0.8267	0.7045	44.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	3.0
GENERAL-IMPRESSION:POSITIVE	0.8958	0.8958	0.8958	0.8113	53.0
SERVICE:NEGATIVE	0.9273	0.8947	0.9107	0.8361	61.0
SERVICE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
SERVICE:POSITIVE	0.9692	0.8514	0.9065	0.8289	76.0
Micro-AVG	0.9219	0.808	0.8612	0.7562	562.0
Macro-AVG	0.9369	0.8735	0.9007		562
