	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8636	0.7308	0.7917	0.6552	29.0
DRINKS#PRICES	0.6667	1.0	0.8	0.6667	3.0
DRINKS#QUALITY	0.75	0.6	0.6667	0.5	6.0
DRINKS#STYLE_OPTIONS	1.0	0.5	0.6667	0.5	4.0
FOOD#PRICES	0.7143	0.5	0.5882	0.4167	12.0
FOOD#QUALITY	0.9077	0.7024	0.7919	0.6556	90.0
FOOD#STYLE_OPTIONS	0.3077	0.3077	0.3077	0.1818	22.0
LOCATION#GENERAL	0.2222	0.6667	0.3333	0.2	10.0
RESTAURANT#GENERAL	0.8108	0.7317	0.7692	0.625	48.0
RESTAURANT#MISCELLANEOUS	0.5	0.1	0.1667	0.0909	11.0
RESTAURANT#PRICES	0.7143	0.5556	0.625	0.4545	11.0
SERVICE#GENERAL	0.9024	0.8409	0.8706	0.7708	48.0
Micro-AVG	0.7972	0.6733	0.73	0.5748	294.0
Macro-AVG	0.6966	0.603	0.6148		294
