	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	1.0	0.625	0.7692	0.625	16.0
AMBIENCE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
AMBIENCE:POSITIVE	0.9032	0.6667	0.7671	0.6222	45.0
FOOD:NEGATIVE	0.8169	0.7838	0.8	0.6667	87.0
FOOD:NEUTRAL	0.875	0.9333	0.9032	0.8235	17.0
FOOD:POSITIVE	0.7612	0.8031	0.7816	0.6415	159.0
PRICE:NEGATIVE	0.9	0.8182	0.8572	0.75	24.0
PRICE:NEUTRAL	1.0	1.0	1.0	1.0	2.0
PRICE:POSITIVE	1.0	1.0	1.0	1.0	5.0
GENERAL-IMPRESSION:NEGATIVE	0.9259	0.641	0.7575	0.6098	41.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	3.0
GENERAL-IMPRESSION:POSITIVE	0.8431	0.8958	0.8687	0.7679	56.0
SERVICE:NEGATIVE	0.9444	0.8947	0.9189	0.85	60.0
SERVICE:NEUTRAL	0.5	1.0	0.6667	0.5	2.0
SERVICE:POSITIVE	0.9254	0.8378	0.8794	0.7848	79.0
Micro-AVG	0.8563	0.8042	0.8294	0.7085	597.0
Macro-AVG	0.893	0.86	0.8646		597
