	precision	recall	f1	accuracy	support
AMBIENCE	0.6831	0.7462	0.7132	0.5543	175.0
FOOD	0.7156	0.7647	0.7393	0.5865	665.0
GENERAL-IMPRESSION	0.7531	0.7754	0.7641	0.6182	296.0
PRICE	0.6452	0.5063	0.5674	0.396	101.0
SERVICE	0.8423	0.6844	0.7552	0.6066	361.0
Micro-AVG	0.742	0.7286	0.7353	0.5814	1598.0
Macro-AVG	0.7279	0.6954	0.7078		1598
