	precision	recall	f1	accuracy	support
AMBIENCE	0.8028	0.8769	0.8382	0.7215	158.0
FOOD	0.8073	0.8627	0.8341	0.7154	615.0
GENERAL-IMPRESSION	0.8395	0.8644	0.8518	0.7418	275.0
PRICE	0.9032	0.7089	0.7943	0.6588	85.0
SERVICE	0.9692	0.7875	0.869	0.7683	328.0
Micro-AVG	0.8514	0.8361	0.8437	0.7296	1461.0
Macro-AVG	0.8644	0.8201	0.8375		1461
