	precision	recall	f1	accuracy	support
AMBIENCE	0.2083	0.3704	0.2667	0.1538	65.0
FOOD	0.5667	0.7473	0.6445	0.4755	143.0
GENERAL-IMPRESSION	0.3699	0.6585	0.4737	0.3103	87.0
PRICE	0.3077	0.3077	0.3077	0.1818	22.0
SERVICE	0.5	0.5593	0.528	0.3587	92.0
Micro-AVG	0.4437	0.6147	0.5154	0.3472	409.0
Macro-AVG	0.3905	0.5286	0.4441		409
