	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7949	0.7209	0.7561	0.6078	51.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	3.0
DRINKS#QUALITY	1.0	0.625	0.7692	0.625	8.0
DRINKS#STYLE_OPTIONS	1.0	0.6667	0.8	0.6667	6.0
FOOD#PRICES	0.75	0.5625	0.6429	0.4737	19.0
FOOD#QUALITY	0.8889	0.7467	0.8116	0.6829	164.0
FOOD#STYLE_OPTIONS	0.6667	0.0909	0.16	0.087	23.0
LOCATION#GENERAL	1.0	0.4	0.5714	0.4	5.0
RESTAURANT#GENERAL	0.8	0.7429	0.7704	0.6265	83.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	17.0
RESTAURANT#PRICES	0.75	0.6429	0.6923	0.5294	17.0
SERVICE#GENERAL	0.9254	0.8267	0.8733	0.775	80.0
Micro-AVG	0.8609	0.6783	0.7588	0.6113	476.0
Macro-AVG	0.798	0.5854	0.6539		476
