	precision	recall	f1	accuracy	support
AMBIENCE	0.4757	0.8305	0.6049	0.4336	113.0
FOOD	0.8523	0.6944	0.7653	0.6198	242.0
GENERAL-IMPRESSION	0.7273	0.8889	0.8	0.6667	120.0
PRICE	0.6667	0.8276	0.7385	0.5854	41.0
SERVICE	0.8014	0.8561	0.8278	0.7063	160.0
Micro-AVG	0.735	0.7909	0.7619	0.6154	676.0
Macro-AVG	0.7047	0.8195	0.7473		676
